dataset	disease	Health	cell_type	gene	perturbation	n_cells	projection_toward_inflamed_mean	projection_toward_inflamed_sem	delta_cosine_inflamed_mean	delta_cosine_quiescent_mean	target_detected_fraction
Smillie_UC	UC	Non-inflamed	Pericytes	CCL8	overexpress	79	0.018127676	0.0037863387260586023	0.00028948468	0.00021177455	0.11392405063291139
Smillie_UC	UC	Non-inflamed	Plasma	CCL8	overexpress	79	-0.0011702003	0.0044490862637758255	-0.00064612867	-0.000638703	0.012658227848101266
Smillie_UC	UC	Non-inflamed	Post-capillary Venules	CCL8	overexpress	79	0.0047748587	0.0032927480060607195	2.8624565e-05	6.8484983e-06	0.012658227848101266
Smillie_UC	UC	Non-inflamed	RSPO3+	CCL8	overexpress	79	0.01883467	0.004485961981117725	0.0002511536	0.00016719103	0.0
Smillie_UC	UC	Non-inflamed	Secretory TA	CCL8	overexpress	79	0.0129619455	0.003516784170642495	0.0007642402	0.00071041944	0.0
Smillie_UC	UC	Non-inflamed	Stem	CCL8	overexpress	79	0.014583105	0.003420516848564148	0.00072661985	0.00066448614	0.0
Smillie_UC	UC	Non-inflamed	TA 1	CCL8	overexpress	79	-0.0062442347	0.006032927893102169	0.00036568128	0.00039420024	0.0
Smillie_UC	UC	Non-inflamed	TA 2	CCL8	overexpress	79	0.016914966	0.003624299308285117	0.0012570642	0.0011861754	0.0
Smillie_UC	UC	Non-inflamed	Tregs	CCL8	overexpress	79	0.01219659	0.0040899342857301235	-0.000109087065	-0.00015699788	0.0
Smillie_UC	UC	Non-inflamed	Tuft	CCL8	overexpress	79	0.009941127	0.004767881706357002	0.0001522265	0.00011452542	0.0
Smillie_UC	UC	Non-inflamed	WNT2B+ Fos-hi	CCL8	overexpress	79	0.015568619	0.004080704413354397	0.00019002413	0.00012063452	0.26582278481012656
Smillie_UC	UC	Non-inflamed	WNT2B+ Fos-lo 1	CCL8	overexpress	79	0.020305129	0.004735765978693962	0.0006195427	0.0005298966	0.189873417721519
Smillie_UC	UC	Non-inflamed	WNT2B+ Fos-lo 2	CCL8	overexpress	79	0.031698424	0.006352593190968037	0.00039164853	0.00025732684	0.12658227848101267
Smillie_UC	UC	Non-inflamed	WNT5B+ 1	CCL8	overexpress	79	0.015230575	0.0033187628723680973	-0.0002377169	-0.00030175116	0.06329113924050633
Smillie_UC	UC	Non-inflamed	WNT5B+ 2	CCL8	overexpress	79	0.01765103	0.0038510190788656473	-0.00016805492	-0.0002440086	0.0
Smillie_UC	UC	Healthy	WNT5B+ 1	CXCR2	delete	1	-0.046310417	0.0	-0.0009945035	-0.00080502033	1.0
Smillie_UC	UC	Inflamed	CD8+ LP	CXCR2	delete	1	0.042673193	0.0	0.0011952519	0.0010162592	1.0
Smillie_UC	UC	Inflamed	DC2	CXCR2	delete	1	0.0046198964	0.0	-0.0004130602	-0.00043147802	1.0
Smillie_UC	UC	Inflamed	NKs	CXCR2	delete	1	-0.001953567	0.0	-0.00020647049	-0.00019305944	1.0
Smillie_UC	UC	Non-inflamed	DC2	CXCR2	delete	1	0.012600591	0.0	-0.0006555915	-0.0007070899	1.0
Smillie_UC	UC	Non-inflamed	NKs	CXCR2	delete	3	0.016202137	0.01998746767640114	0.0009819269	0.00091383856	1.0
Smillie_UC	UC	Non-inflamed	Plasma	CXCR2	delete	1	-0.029320884	0.0	0.001232326	0.0013560057	1.0
Smillie_UC	UC	Healthy	Best4+ Enterocytes	CXCR2	overexpress	79	0.002212161	0.004050381947308779	0.00046700917	0.00046172246	0.0
Smillie_UC	UC	Healthy	CD4+ Activated Fos-hi	CXCR2	overexpress	79	-5.232345e-05	0.0037214423064142466	-0.00030433075	-0.00030393768	0.0
Smillie_UC	UC	Healthy	CD4+ Activated Fos-lo	CXCR2	overexpress	79	-0.02022848	0.0038022513035684824	-0.000445553	-0.00036346386	0.0
Smillie_UC	UC	Healthy	CD4+ Memory	CXCR2	overexpress	79	-0.016100373	0.004594296216964722	1.8484985e-05	8.267617e-05	0.0
Smillie_UC	UC	Healthy	CD4+ PD1+	CXCR2	overexpress	73	-0.021376038	0.004925798159092665	0.00010251591	0.00019179714	0.0
Smillie_UC	UC	Healthy	CD8+ IELs	CXCR2	overexpress	79	-0.0115564	0.0038586047012358904	-0.0001464788	-9.7288364e-05	0.0
Smillie_UC	UC	Healthy	CD8+ IL17+	CXCR2	overexpress	79	-0.008368725	0.004860253538936377	-0.0001689437	-0.0001354557	0.0
Smillie_UC	UC	Healthy	CD8+ LP	CXCR2	overexpress	79	-0.010985775	0.004644470755010843	-0.0007106428	-0.00066678587	0.0
Smillie_UC	UC	Healthy	CD69+ Mast	CXCR2	overexpress	79	-0.01500328	0.004997871816158295	-9.625019e-06	5.7120113e-05	0.0
Smillie_UC	UC	Healthy	CD69- Mast	CXCR2	overexpress	59	-0.012119712	0.0041412473656237125	-1.591141e-06	5.030329e-05	0.0
Smillie_UC	UC	Healthy	Cycling B	CXCR2	overexpress	79	-0.018477786	0.0029449197463691235	0.0008319405	0.0009066289	0.0
Smillie_UC	UC	Healthy	Cycling Monocytes	CXCR2	overexpress	79	-0.012777248	0.0031111964490264654	0.00027530556	0.0003310608	0.0
Smillie_UC	UC	Healthy	Cycling T	CXCR2	overexpress	79	-0.013595625	0.003735753707587719	-0.00025055604	-0.00019368416	0.0
Smillie_UC	UC	Healthy	Cycling TA	CXCR2	overexpress	79	0.000556273	0.003971138969063759	0.00069385994	0.0006936796	0.0
Smillie_UC	UC	Healthy	DC1	CXCR2	overexpress	79	-0.016247539	0.0037336309906095266	-0.00020476233	-0.00013341782	0.0
Smillie_UC	UC	Healthy	DC2	CXCR2	overexpress	79	-0.0040524066	0.003502260660752654	-0.00026528444	-0.00024383656	0.0
Smillie_UC	UC	Healthy	Endothelial	CXCR2	overexpress	79	-0.019618884	0.004232002422213554	-0.00038745208	-0.00030371963	0.0
Smillie_UC	UC	Healthy	Enterocyte Progenitors	CXCR2	overexpress	79	-0.0049052774	0.005859859753400087	0.00081602304	0.000843915	0.0
Smillie_UC	UC	Healthy	Enterocytes	CXCR2	overexpress	79	0.0105922455	0.004402938764542341	0.0017174142	0.0016770227	0.0
Smillie_UC	UC	Healthy	Enteroendocrine	CXCR2	overexpress	79	-0.008430111	0.004570596385747194	0.00018550851	0.0002164486	0.0
Smillie_UC	UC	Healthy	Follicular	CXCR2	overexpress	79	-0.018145869	0.004298895597457886	0.0009138403	0.000983921	0.0
Smillie_UC	UC	Healthy	GC	CXCR2	overexpress	79	-0.016043741	0.003745105816051364	0.000764536	0.0008311264	0.0
Smillie_UC	UC	Healthy	Glia	CXCR2	overexpress	79	-0.016926266	0.004652689211070538	-0.00079118524	-0.00071877695	0.0
Smillie_UC	UC	Healthy	Goblet	CXCR2	overexpress	79	-0.00946	0.005897062364965677	0.00027033497	0.00030887354	0.0
Smillie_UC	UC	Healthy	ILCs	CXCR2	overexpress	79	-0.011619764	0.004332804586738348	-0.00010768824	-5.7942507e-05	0.0
Smillie_UC	UC	Healthy	Immature Enterocytes 1	CXCR2	overexpress	79	0.009425258	0.005897450726479292	0.0016788411	0.0016514093	0.0
Smillie_UC	UC	Healthy	Immature Enterocytes 2	CXCR2	overexpress	79	-0.0027773774	0.004621666390448809	0.000592741	0.0006055251	0.0
Smillie_UC	UC	Healthy	Immature Goblet	CXCR2	overexpress	79	-0.0013590008	0.006416591815650463	0.0010534917	0.0010699562	0.0
Smillie_UC	UC	Healthy	Inflammatory Fibroblasts	CXCR2	overexpress	20	-0.02225456	0.008714635856449604	0.0002324015	0.00032871665	0.0
Smillie_UC	UC	Healthy	Inflammatory Monocytes	CXCR2	overexpress	79	-0.010766153	0.00361698679625988	0.000118206575	0.00016357703	0.0
Smillie_UC	UC	Healthy	M cells	CXCR2	overexpress	16	-0.002552345	0.008430386893451214	0.00020488724	0.00021190941	0.0
Smillie_UC	UC	Healthy	MT-hi	CXCR2	overexpress	79	-0.020963274	0.004966012202203274	-0.0002885023	-0.00020291987	0.0
Smillie_UC	UC	Healthy	Macrophages	CXCR2	overexpress	79	-0.011818764	0.003930273000150919	0.00035851815	0.00041124187	0.0
Smillie_UC	UC	Healthy	Microvascular	CXCR2	overexpress	79	-0.011712551	0.0035069657023996115	-0.00012689	-7.480383e-05	0.0
Smillie_UC	UC	Healthy	Myofibroblasts	CXCR2	overexpress	79	-0.013966312	0.0042207310907542706	0.0004607424	0.0005215814	0.0
Smillie_UC	UC	Healthy	NKs	CXCR2	overexpress	79	-0.004483718	0.004466527607291937	-0.00092642143	-0.000906696	0.0
Smillie_UC	UC	Healthy	Pericytes	CXCR2	overexpress	73	-0.015195684	0.004847277887165546	-0.00027944945	-0.0002148633	0.0
Smillie_UC	UC	Healthy	Plasma	CXCR2	overexpress	79	-0.030329788	0.004020977765321732	0.0022950459	0.0024150806	0.0
Smillie_UC	UC	Healthy	Post-capillary Venules	CXCR2	overexpress	79	-0.015952202	0.003972227219492197	-0.00016137995	-9.3923336e-05	0.0
Smillie_UC	UC	Healthy	RSPO3+	CXCR2	overexpress	79	-0.017734453	0.004203423857688904	-0.00045483926	-0.00038214726	0.0
Smillie_UC	UC	Healthy	Secretory TA	CXCR2	overexpress	79	0.0072682765	0.0035028625279664993	0.000999576	0.00097271765	0.0
Smillie_UC	UC	Healthy	Stem	CXCR2	overexpress	79	-0.0054023103	0.003473579650744796	0.0005089286	0.00053143274	0.0
Smillie_UC	UC	Healthy	TA 1	CXCR2	overexpress	79	-0.015387413	0.006224044132977724	-7.780217e-05	-1.29198725e-05	0.0
Smillie_UC	UC	Healthy	TA 2	CXCR2	overexpress	79	0.0031709915	0.00417309021577239	0.00087627955	0.00086845626	0.0
Smillie_UC	UC	Healthy	Tregs	CXCR2	overexpress	79	-0.013168493	0.00409232871606946	-6.46982e-05	-1.1017805e-05	0.0
Smillie_UC	UC	Healthy	Tuft	CXCR2	overexpress	79	-0.0034407068	0.00489435950294137	0.0004547291	0.00047247772	0.0
Smillie_UC	UC	Healthy	WNT2B+ Fos-hi	CXCR2	overexpress	79	-0.014121245	0.004214674700051546	-0.00024941072	-0.00018468236	0.0
Smillie_UC	UC	Healthy	WNT2B+ Fos-lo 1	CXCR2	overexpress	79	-0.016454617	0.00478002056479454	0.00012584201	0.00019971856	0.0
Smillie_UC	UC	Healthy	WNT2B+ Fos-lo 2	CXCR2	overexpress	79	-0.02422628	0.0061980788595974445	0.0003184163	0.00042117096	0.0
Smillie_UC	UC	Healthy	WNT5B+ 1	CXCR2	overexpress	79	-0.013303437	0.00406783539801836	0.00029604873	0.0003551305	0.012658227848101266
Smillie_UC	UC	Healthy	WNT5B+ 2	CXCR2	overexpress	79	-0.01179371	0.003514952026307583	0.00031620113	0.00036574993	0.0
Smillie_UC	UC	Inflamed	Best4+ Enterocytes	CXCR2	overexpress	79	-0.0022558542	0.00393332727253437	0.00049306016	0.00050334615	0.0
Smillie_UC	UC	Inflamed	CD4+ Activated Fos-hi	CXCR2	overexpress	79	-0.011799575	0.003320906311273575	-0.0003414471	-0.00029110382	0.0
Smillie_UC	UC	Inflamed	CD4+ Activated Fos-lo	CXCR2	overexpress	79	-0.013570695	0.004367799498140812	-5.070771e-05	3.84035e-06	0.0
Smillie_UC	UC	Inflamed	CD4+ Memory	CXCR2	overexpress	79	-0.014971901	0.004378216341137886	-8.840199e-05	-2.7560734e-05	0.0
Smillie_UC	UC	Inflamed	CD4+ PD1+	CXCR2	overexpress	79	-0.014087164	0.0035319675225764513	-2.9649915e-05	3.241361e-05	0.0
Smillie_UC	UC	Inflamed	CD8+ IELs	CXCR2	overexpress	79	-0.013123816	0.004273566883057356	-0.0006500709	-0.00059544586	0.0
Smillie_UC	UC	Inflamed	CD8+ IL17+	CXCR2	overexpress	79	-0.0077403807	0.0034544947557151318	-0.00042176398	-0.0003901803	0.0
Smillie_UC	UC	Inflamed	CD8+ LP	CXCR2	overexpress	79	-0.0053826584	0.003776646452024579	-0.0006191255	-0.0005959695	0.012658227848101266
Smillie_UC	UC	Inflamed	CD69+ Mast	CXCR2	overexpress	79	-0.015958095	0.005517062731087208	0.00010737965	0.00017130676	0.0
Smillie_UC	UC	Inflamed	CD69- Mast	CXCR2	overexpress	30	-0.021430485	0.006816611159592867	-0.0003230552	-0.00023113092	0.0
Smillie_UC	UC	Inflamed	Cycling B	CXCR2	overexpress	79	-0.015242492	0.0036481665447354317	0.0001303546	0.0001932292	0.0
Smillie_UC	UC	Inflamed	Cycling Monocytes	CXCR2	overexpress	78	-0.011892504	0.0033930654171854258	-6.2447325e-05	-8.690816e-06	0.0
Smillie_UC	UC	Inflamed	Cycling T	CXCR2	overexpress	79	-0.008869583	0.0032172417268157005	-0.00020674437	-0.0001671699	0.0
Smillie_UC	UC	Inflamed	Cycling TA	CXCR2	overexpress	79	0.0014427089	0.0031149459537118673	0.0006653206	0.0006595367	0.0
Smillie_UC	UC	Inflamed	DC1	CXCR2	overexpress	79	-0.007145402	0.0032370449043810368	0.00020706201	0.00023814017	0.0
Smillie_UC	UC	Inflamed	DC2	CXCR2	overexpress	79	-0.011509257	0.0026311231777071953	-0.00026606457	-0.00021426889	0.012658227848101266
Smillie_UC	UC	Inflamed	Endothelial	CXCR2	overexpress	79	-0.022534013	0.0044496082700788975	2.5267089e-05	0.00012059604	0.0
Smillie_UC	UC	Inflamed	Enterocyte Progenitors	CXCR2	overexpress	79	-0.01978091	0.005869063548743725	-6.0901613e-05	2.0398369e-05	0.0
Smillie_UC	UC	Inflamed	Enterocytes	CXCR2	overexpress	79	-0.0050827297	0.004293018486350775	0.0001993119	0.00021970272	0.0
Smillie_UC	UC	Inflamed	Enteroendocrine	CXCR2	overexpress	79	-0.0015589576	0.004380421247333288	0.00035945073	0.00036584653	0.0
Smillie_UC	UC	Inflamed	Follicular	CXCR2	overexpress	79	-0.011696365	0.0038971658796072006	0.0008009876	0.0008447517	0.0
Smillie_UC	UC	Inflamed	GC	CXCR2	overexpress	79	-0.009162998	0.0032522089313715696	0.00034507015	0.00038183792	0.0
Smillie_UC	UC	Inflamed	Glia	CXCR2	overexpress	79	-0.0201949	0.0035038902424275875	-0.00045610982	-0.000368743	0.0
Smillie_UC	UC	Inflamed	Goblet	CXCR2	overexpress	79	-0.008050671	0.004150427412241697	0.000530928	0.0005623125	0.0
Smillie_UC	UC	Inflamed	ILCs	CXCR2	overexpress	79	-0.006561594	0.0038820034824311733	-6.852799e-05	-4.131809e-05	0.0
Smillie_UC	UC	Inflamed	Immature Enterocytes 1	CXCR2	overexpress	79	-0.019098865	0.005165577866137028	0.0003786819	0.0004526769	0.0
Smillie_UC	UC	Inflamed	Immature Enterocytes 2	CXCR2	overexpress	79	0.001102801	0.005222868174314499	0.00060250866	0.0005990244	0.0
Smillie_UC	UC	Inflamed	Immature Goblet	CXCR2	overexpress	79	-0.0024976968	0.004297284409403801	0.00082826614	0.0008391987	0.0
Smillie_UC	UC	Inflamed	Inflammatory Fibroblasts	CXCR2	overexpress	79	-0.0075511313	0.003719393163919449	0.0007325969	0.00076296815	0.0
Smillie_UC	UC	Inflamed	Inflammatory Monocytes	CXCR2	overexpress	79	-0.005291685	0.004273578524589539	-0.00051889464	-0.0004939882	0.0
Smillie_UC	UC	Inflamed	M cells	CXCR2	overexpress	79	0.0064130486	0.003938926849514246	0.00015204918	0.00012539308	0.0
Smillie_UC	UC	Inflamed	MT-hi	CXCR2	overexpress	79	-0.024894845	0.004930751398205757	0.00017978722	0.00027629468	0.0
Smillie_UC	UC	Inflamed	Macrophages	CXCR2	overexpress	79	-0.0074652154	0.004507733974605799	-0.00033737134	-0.00030596423	0.0
Smillie_UC	UC	Inflamed	Microvascular	CXCR2	overexpress	79	-0.012488156	0.0034881681203842163	0.00024492003	0.00029848347	0.0
Smillie_UC	UC	Inflamed	Myofibroblasts	CXCR2	overexpress	79	-0.017281886	0.0038393111899495125	0.0009836396	0.0010551116	0.0
Smillie_UC	UC	Inflamed	NKs	CXCR2	overexpress	79	-0.0069238152	0.004115952644497156	-0.0007576188	-0.0007297284	0.012658227848101266
Smillie_UC	UC	Inflamed	Pericytes	CXCR2	overexpress	79	-0.017198656	0.003542437683790922	8.708389e-05	0.00016118454	0.0
Smillie_UC	UC	Inflamed	Plasma	CXCR2	overexpress	79	-0.026469264	0.004653505515307188	0.0022002435	0.0023013104	0.0
Smillie_UC	UC	Inflamed	Post-capillary Venules	CXCR2	overexpress	79	-0.004314638	0.0032731005921959877	-0.00015223706	-0.00013137617	0.0
Smillie_UC	UC	Inflamed	RSPO3+	CXCR2	overexpress	57	-0.016618995	0.004532517399638891	-7.4323856e-05	-2.1290361e-06	0.0
Smillie_UC	UC	Inflamed	Secretory TA	CXCR2	overexpress	79	0.00028775597	0.0034121267963200808	0.0007578512	0.0007554421	0.0
Smillie_UC	UC	Inflamed	Stem	CXCR2	overexpress	79	0.0044852644	0.0029832294676452875	0.0005516697	0.0005320537	0.0
Smillie_UC	UC	Inflamed	TA 1	CXCR2	overexpress	79	-0.0074105016	0.006067293230444193	0.00066328427	0.00069336727	0.0
Smillie_UC	UC	Inflamed	TA 2	CXCR2	overexpress	79	0.001923922	0.003552043344825506	0.0008901139	0.00088434503	0.0
Smillie_UC	UC	Inflamed	Tregs	CXCR2	overexpress	79	-0.017501995	0.004271553363651037	8.5562846e-05	0.00015882752	0.0
Smillie_UC	UC	Inflamed	Tuft	CXCR2	overexpress	79	-0.004985714	0.005480960942804813	0.00019086237	0.00020996227	0.0
Smillie_UC	UC	Inflamed	WNT2B+ Fos-hi	CXCR2	overexpress	79	-0.018926796	0.003861519740894437	0.00030330464	0.00038570393	0.0
Smillie_UC	UC	Inflamed	WNT2B+ Fos-lo 1	CXCR2	overexpress	79	-0.020400409	0.004857922904193401	0.0010936675	0.0011773192	0.0
Smillie_UC	UC	Inflamed	WNT2B+ Fos-lo 2	CXCR2	overexpress	79	-0.019455263	0.006020484957844019	0.00085653004	0.0009320439	0.0
Smillie_UC	UC	Inflamed	WNT5B+ 1	CXCR2	overexpress	79	-0.016560335	0.0039686295203864574	0.0006569873	0.0007297804	0.0
Smillie_UC	UC	Inflamed	WNT5B+ 2	CXCR2	overexpress	79	-0.012340843	0.003862123703584075	0.0009198513	0.0009678338	0.0
Smillie_UC	UC	Non-inflamed	Best4+ Enterocytes	CXCR2	overexpress	79	-0.0010507995	0.004225634969770908	0.0003878414	0.00039504224	0.0
Smillie_UC	UC	Non-inflamed	CD4+ Activated Fos-hi	CXCR2	overexpress	79	-0.011384571	0.003823010716587305	-0.00023596121	-0.00018612342	0.0
Smillie_UC	UC	Non-inflamed	CD4+ Activated Fos-lo	CXCR2	overexpress	79	-0.016195618	0.004326718859374523	0.00028072504	0.00034668625	0.0
Smillie_UC	UC	Non-inflamed	CD4+ Memory	CXCR2	overexpress	79	-0.020337258	0.003919120412319899	7.503244e-05	0.00015731023	0.0
Smillie_UC	UC	Non-inflamed	CD4+ PD1+	CXCR2	overexpress	48	-0.009139302	0.0047872113063931465	-4.7660124e-05	-9.156764e-06	0.0
Smillie_UC	UC	Non-inflamed	CD8+ IELs	CXCR2	overexpress	79	-0.0037330196	0.004188512451946735	-0.00084870146	-0.00083145837	0.0
Smillie_UC	UC	Non-inflamed	CD8+ IL17+	CXCR2	overexpress	79	-0.008160869	0.003792766947299242	-0.0003996084	-0.00036640334	0.0
Smillie_UC	UC	Non-inflamed	CD8+ LP	CXCR2	overexpress	79	-0.0067844023	0.003639718983322382	-0.00029161686	-0.00026183942	0.0
Smillie_UC	UC	Non-inflamed	CD69+ Mast	CXCR2	overexpress	79	-0.015745707	0.005083861760795116	6.425909e-05	0.00012778028	0.0
Smillie_UC	UC	Non-inflamed	CD69- Mast	CXCR2	overexpress	52	-0.011323193	0.004792605992406607	0.00022031137	0.00027259954	0.0
Smillie_UC	UC	Non-inflamed	Cycling B	CXCR2	overexpress	79	-0.012085853	0.0035349589306861162	0.0005167753	0.00056675187	0.0
Smillie_UC	UC	Non-inflamed	Cycling Monocytes	CXCR2	overexpress	79	-0.0060569826	0.0030413465574383736	0.00027712312	0.00030342385	0.0
Smillie_UC	UC	Non-inflamed	Cycling T	CXCR2	overexpress	79	-0.010330274	0.0028842848259955645	-0.00018493737	-0.00013992001	0.0
Smillie_UC	UC	Non-inflamed	Cycling TA	CXCR2	overexpress	79	0.007994985	0.003855873830616474	0.0007106292	0.0006773336	0.0
Smillie_UC	UC	Non-inflamed	DC1	CXCR2	overexpress	79	-0.012084613	0.002912887604907155	-0.00016954655	-0.000115467024	0.0
Smillie_UC	UC	Non-inflamed	DC2	CXCR2	overexpress	79	-0.011353612	0.00270669418387115	-6.593481e-05	-1.520673e-05	0.012658227848101266
Smillie_UC	UC	Non-inflamed	Endothelial	CXCR2	overexpress	79	-0.016528089	0.004361229483038187	0.00024063753	0.00030794475	0.0
Smillie_UC	UC	Non-inflamed	Enterocyte Progenitors	CXCR2	overexpress	79	-0.021468842	0.005278133321553469	6.53199e-05	0.00014749433	0.0
Smillie_UC	UC	Non-inflamed	Enterocytes	CXCR2	overexpress	79	8.739305e-05	0.003608708269894123	0.000633709	0.00063359056	0.0
Smillie_UC	UC	Non-inflamed	Enteroendocrine	CXCR2	overexpress	79	-0.0033303292	0.00473534781485796	0.000390043	0.00039953596	0.0
Smillie_UC	UC	Non-inflamed	Follicular	CXCR2	overexpress	79	-0.012533041	0.004914982244372368	0.0005667089	0.0006163996	0.0
Smillie_UC	UC	Non-inflamed	GC	CXCR2	overexpress	79	-0.014024206	0.0036156794521957636	9.549268e-05	0.00015273124	0.0
Smillie_UC	UC	Non-inflamed	Glia	CXCR2	overexpress	79	-0.014255383	0.003713290672749281	-0.0005725803	-0.00050859887	0.0
Smillie_UC	UC	Non-inflamed	Goblet	CXCR2	overexpress	79	-0.01122344	0.0049082995392382145	0.00010513128	0.00014861776	0.0
Smillie_UC	UC	Non-inflamed	ILCs	CXCR2	overexpress	79	-0.015927944	0.004113858565688133	-5.594009e-05	1.20009045e-05	0.0
Smillie_UC	UC	Non-inflamed	Immature Enterocytes 1	CXCR2	overexpress	79	0.003978954	0.005990900099277496	0.0017312026	0.001724683	0.0
Smillie_UC	UC	Non-inflamed	Immature Enterocytes 2	CXCR2	overexpress	79	-0.00069125247	0.004246636293828487	6.2747844e-05	6.643051e-05	0.0
Smillie_UC	UC	Non-inflamed	Immature Goblet	CXCR2	overexpress	79	-0.00398003	0.004891050513833761	0.0008835317	0.00089803524	0.0
Smillie_UC	UC	Non-inflamed	Inflammatory Fibroblasts	CXCR2	overexpress	79	-0.006111674	0.003601423231884837	0.00032902366	0.00035415043	0.0
Smillie_UC	UC	Non-inflamed	Inflammatory Monocytes	CXCR2	overexpress	79	-0.009396974	0.00430792523548007	-0.0008572453	-0.0008151063	0.0
Smillie_UC	UC	Non-inflamed	M cells	CXCR2	overexpress	79	0.0021081124	0.0034618962090462446	0.0002889784	0.00027861324	0.0
Smillie_UC	UC	Non-inflamed	MT-hi	CXCR2	overexpress	79	-0.02733689	0.0046574752777814865	2.7161611e-06	0.00011043458	0.0
Smillie_UC	UC	Non-inflamed	Macrophages	CXCR2	overexpress	79	-0.007158351	0.004070780239999294	-7.915799e-05	-4.7608268e-05	0.0
Smillie_UC	UC	Non-inflamed	Microvascular	CXCR2	overexpress	79	-0.011169945	0.00364717491902411	8.751999e-05	0.00013675947	0.0
Smillie_UC	UC	Non-inflamed	Myofibroblasts	CXCR2	overexpress	79	-0.013094321	0.003954601939767599	0.00069082086	0.0007463648	0.0
Smillie_UC	UC	Non-inflamed	NKs	CXCR2	overexpress	79	0.0005925026	0.003983227536082268	-0.00087295455	-0.00087246334	0.0379746835443038
Smillie_UC	UC	Non-inflamed	Pericytes	CXCR2	overexpress	79	-0.010832066	0.004021210130304098	0.0001858171	0.00023151048	0.0
Smillie_UC	UC	Non-inflamed	Plasma	CXCR2	overexpress	79	-0.022549935	0.004365972708910704	0.002722096	0.002808002	0.012658227848101266
Smillie_UC	UC	Non-inflamed	Post-capillary Venules	CXCR2	overexpress	79	-0.013345573	0.0033154862467199564	9.5702424e-05	0.00015173682	0.0
Smillie_UC	UC	Non-inflamed	RSPO3+	CXCR2	overexpress	79	-0.013531128	0.004108618013560772	0.0003215527	0.0003785906	0.0
Smillie_UC	UC	Non-inflamed	Secretory TA	CXCR2	overexpress	79	-0.0012123757	0.0034647074062377214	0.00062263844	0.00062709366	0.0
Smillie_UC	UC	Non-inflamed	Stem	CXCR2	overexpress	79	0.00025338793	0.00341309467330575	0.0005401026	0.00053819147	0.0
Smillie_UC	UC	Non-inflamed	TA 1	CXCR2	overexpress	79	-0.028396193	0.005202176980674267	0.0005814033	0.0006952467	0.0
Smillie_UC	UC	Non-inflamed	TA 2	CXCR2	overexpress	79	0.0006585269	0.003783285850659013	0.0008851539	0.00088160776	0.0
Smillie_UC	UC	Non-inflamed	Tregs	CXCR2	overexpress	79	-0.008974463	0.004056818317621946	-1.910442e-05	1.945224e-05	0.0
Smillie_UC	UC	Non-inflamed	Tuft	CXCR2	overexpress	79	-0.010763403	0.004325637128204107	0.00041425606	0.0004578844	0.0
Smillie_UC	UC	Non-inflamed	WNT2B+ Fos-hi	CXCR2	overexpress	79	-0.020962756	0.003930047620087862	0.00012947714	0.00022018937	0.0
Smillie_UC	UC	Non-inflamed	WNT2B+ Fos-lo 1	CXCR2	overexpress	79	-0.010593248	0.004678007215261459	0.00073389465	0.000779342	0.0
Smillie_UC	UC	Non-inflamed	WNT2B+ Fos-lo 2	CXCR2	overexpress	79	-0.015580605	0.005996651481837034	0.0009832185	0.0010446785	0.0
Smillie_UC	UC	Non-inflamed	WNT5B+ 1	CXCR2	overexpress	79	-0.017713604	0.0029962356202304363	0.00039859436	0.00047521954	0.0
Smillie_UC	UC	Non-inflamed	WNT5B+ 2	CXCR2	overexpress	79	-0.013032814	0.003679236164316535	0.0005751365	0.0006297276	0.0
Smillie_UC	UC	Healthy	Best4+ Enterocytes	CXCL8	overexpress	79	0.026175188	0.004423156846314669	0.0018120401	0.001711478	0.0
Smillie_UC	UC	Healthy	CD4+ Activated Fos-hi	CXCL8	overexpress	79	0.018300252	0.003842597361654043	0.00012755017	5.1782103e-05	0.0
Smillie_UC	UC	Healthy	CD4+ Activated Fos-lo	CXCL8	overexpress	79	-0.005056815	0.0038714224938303232	0.00021146747	0.00022846762	0.0
Smillie_UC	UC	Healthy	CD4+ Memory	CXCL8	overexpress	79	-0.006553323	0.0047849928960204124	0.00095873314	0.0009799479	0.0
Smillie_UC	UC	Healthy	CD4+ PD1+	CXCL8	overexpress	73	-0.0065367203	0.004977617412805557	0.00073214347	0.00075749255	0.0
Smillie_UC	UC	Healthy	CD8+ IELs	CXCL8	overexpress	79	0.004946221	0.003992435056716204	0.0008503802	0.0008312713	0.0
Smillie_UC	UC	Healthy	CD8+ IL17+	CXCL8	overexpress	79	0.008686087	0.004927319474518299	0.00046786174	0.00043002714	0.0
Smillie_UC	UC	Healthy	CD8+ LP	CXCL8	overexpress	79	0.0018420055	0.004697710275650024	0.00020884411	0.00019992379	0.0
Smillie_UC	UC	Healthy	CD69+ Mast	CXCL8	overexpress	79	0.012521814	0.004903893452137709	-0.0011424928	-0.0011958894	0.0
Smillie_UC	UC	Healthy	CD69- Mast	CXCL8	overexpress	59	0.008400854	0.004958369303494692	-0.0010006378	-0.0010467515	0.0
Smillie_UC	UC	Healthy	Cycling B	CXCL8	overexpress	79	-0.004492332	0.0031597285997122526	0.0012721547	0.0012840938	0.0
Smillie_UC	UC	Healthy	Cycling Monocytes	CXCL8	overexpress	79	0.0003433062	0.003139426466077566	-5.4548058e-05	-5.841029e-05	0.0
Smillie_UC	UC	Healthy	Cycling T	CXCL8	overexpress	79	7.148775e-05	0.0039871083572506905	0.0006349366	0.00063277496	0.0
