model	model_label	dataset	dataset_key	gene	perturbation	gene_role	null_parent	null_rank	target_detected_fraction	mean_counts	detected_fraction	detected_cells	delta_cosine_inflamed_mean	delta_cosine_quiescent_mean	n_cells	projection_toward_inflamed_mean	projection_toward_inflamed_sem	projection_toward_inflamed_ci_low	projection_toward_inflamed_ci_high	delta_p_inflamed_mean	delta_p_inflamed_sem	delta_p_inflamed_ci_low	delta_p_inflamed_ci_high	projection_null_n	projection_null_mean	projection_null_sd	projection_null_z	projection_empirical_p_abs0	delta_p_null_n	delta_p_null_mean	delta_p_null_sd	delta_p_null_z	delta_p_empirical_p_abs0
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	PDLIM1	delete		CCL8	6	0.3309399477806788	0.9797630310058594	0.3309399477806788	507	0.0001762891479302	0.0001505455729784	507	0.0105007120106861	0.0013797281527547			-0.0003418677965917	0.0001538308133625												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	PDLIM1	overexpress		CCL8	6	0.3309399477806788	0.9797630310058594	0.3309399477806788	507	0.000295580481179	0.0002148949424736	1532	0.0329631869966898	0.0014489786419947			0.0085914547071249	0.0001986144277387												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	EGR1	delete		CCL8	7	0.2969973890339425	1.0711477994918823	0.2969973890339425	455	-6.417703843908384e-05	-9.20798775041476e-05	455	0.0112880534164935	0.000998295911824			0.0014908162692745	0.0001710466164338												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	EGR1	overexpress		CCL8	7	0.2969973890339425	1.0711477994918823	0.2969973890339425	455	0.000410970125813	0.0003841301077045	1532	0.0111332526822591	0.0011745807952481			-0.0075865516283454	0.0002013134546164												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	TNFAIP3	delete		CCL8	8	0.3701044386422976	1.0809392929077148	0.3733681462140992	572	-0.0001612173218745	-0.0001583441044203	567	-0.001239140624159	0.0008738257748874			0.0004359725895592	0.000155836216203												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	TNFAIP3	overexpress		CCL8	8	0.3701044386422976	1.0809392929077148	0.3733681462140992	572	0.0006849754718132	0.0005703757051378	1532	0.0470095421059917	0.0016258588498412			0.0096362764955779	0.0003774044747871												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	TSC22D1	delete		CCL8	9	0.3257180156657963	0.972583532333374	0.3263707571801567	500	-3.6621142498916015e-05	-1.4760689737158827e-05	499	-0.0089608806214353	0.0008832872990739			-0.000748401086867	0.0002917341436844												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	TSC22D1	overexpress		CCL8	9	0.3257180156657963	0.972583532333374	0.3263707571801567	500	0.0004942689556628	0.000365626765415	1532	0.052639111755589	0.0011396423732003			0.006289476520082	0.0003029360691443												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	CTSC	delete		CCL8	10	0.3825065274151436	1.2167093753814695	0.3838120104438642	588	0.0001602013217052	4.656536475522444e-05	586	0.0461544067570669	0.0018103890845268			0.0126366296317428	0.0005190916637936												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	CTSC	overexpress		CCL8	10	0.3825065274151436	1.2167093753814695	0.3838120104438642	588	0.0005900830728933	0.0006458807038143	1532	-0.0225583908792915	0.0017248093221912			0.0036308033057937	0.0003621353600323												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	TPI1	delete		CCL8	11	0.3838120104438642	1.1266318559646606	0.3838120104438642	588	-0.0001696568215265	-0.0001909449929371	588	0.0087758738319484	0.0009068131770268			-0.0062978878378912	0.0002619989939254												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	TPI1	overexpress		CCL8	11	0.3838120104438642	1.1266318559646606	0.3838120104438642	588	0.000648952438496	0.0005640956806018	1532	0.0346913158377011	0.0014020175365099			0.0060952515236096	0.0003588798834618												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	LDHA	delete		CCL8	12	0.3302872062663185	0.9477776288986206	0.3302872062663185	506	-0.0001768442743923	-0.0001489199639763	506	-0.0111262850436242	0.0007945178057781			-0.0083922697710869	0.0003698690353533												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	LDHA	overexpress		CCL8	12	0.3302872062663185	0.9477776288986206	0.3302872062663185	506	0.0006526923389174	0.0004209229955449	1532	0.0947753765500836	0.001719772944245			0.0276349678193302	0.0005664461187793												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	ALDOA	delete		CCL8	13	0.3466057441253263	0.9529993534088136	0.3466057441253263	531	-0.0003129401011392	-0.0004036132304463	531	0.0370497543679588	0.0009812003312679			0.0024936832621866	0.000388407356292												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	ALDOA	overexpress		CCL8	13	0.3466057441253263	0.9529993534088136	0.3466057441253263	531	0.0005572755471803	0.0004381437029223	1532	0.0488034940166514	0.0015441588311429			0.0079568787492348	0.0003467115986803												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	H2AFZ	delete		CCL8	14	0.337467362924282	0.9438616037368774	0.337467362924282	517	0.0001059191854437	4.984619954484515e-05	517	0.0230219457480908	0.0007856143500816			0.0001973923749688	0.0002509854293747												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	H2AFZ	overexpress		CCL8	14	0.337467362924282	0.9438616037368774	0.337467362924282	517	0.0006911951350048	0.0005952841602265	1532	0.0392820879240403	0.0010632902859405			-0.0010823338330457	0.0003346224312928												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	DSTN	delete		CCL8	15	0.3348563968668407	0.9419037103652954	0.3348563968668407	513	-8.68735951371491e-05	-4.178367089480162e-05	513	-0.0184966662226264	0.000812511225398			7.794671962001374e-05	0.0002470624066854												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	DSTN	overexpress		CCL8	15	0.3348563968668407	0.9419037103652954	0.3348563968668407	513	0.0004766243800986	0.0003284112026449	1532	0.0607581313673799	0.00127529697392			0.0174250580325896	0.000429687811714												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	TUBA1B	delete		CCL8	16	0.281331592689295	1.174282193183899	0.281331592689295	431	0.0001442385400878	0.0001412784913554	431	0.0013949849676306	0.0009737192326952			0.0004387456262505	0.0004758421448147												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	TUBA1B	overexpress		CCL8	16	0.281331592689295	1.174282193183899	0.281331592689295	431	0.0003831051581073	0.0002872101904358	1532	0.0390481598086791	0.0011456885899109			-0.0007408603757371	0.0003353786037342												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	SELM	delete		CCL8	17	0.3218015665796345	0.9020860195159912	0.3224543080939948	494	-4.948708738083951e-05	-6.001631481922232e-05	493	0.0042513370374359	0.0009432323297293			-0.000634494018467	0.0003055576616257												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	SELM	overexpress		CCL8	17	0.3218015665796345	0.9020860195159912	0.3224543080939948	494	0.0005204453482292	0.0004752117674797	1532	0.0185704739450801	0.0010192595918957			0.0069902817184367	0.0003263556697736												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	SLC25A3	delete		CCL8	18	0.3720626631853786	0.9405972957611084	0.3720626631853786	570	-9.516801947029307e-05	-0.0001390642282785	570	0.018107120260972	0.0006874007947346			0.0021404268228236	0.0002683352800948												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	SLC25A3	overexpress		CCL8	18	0.3720626631853786	0.9405972957611084	0.3720626631853786	570	0.0005843417020514	0.0004813799168914	1532	0.0422289747770331	0.0011635333589535			0.0074915972789398	0.0003574425228453												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	PPA1	delete		CCL8	19	0.3263707571801567	0.8707543015480042	0.3263707571801567	500	4.169297244516201e-05	6.40078797005117e-05	500	-0.0091422449602396	0.0008289076524775			-0.0009870858239009	0.0002371995115849												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	PPA1	overexpress		CCL8	19	0.3263707571801567	0.8707543015480042	0.3263707571801567	500	0.0004211690684314	0.0002804819087032	1532	0.0576608746959074	0.0009153176841593			0.0109399766577638	0.0003470981235132												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	PEBP1	delete		CCL8	20	0.3851174934725848	0.8825031518936157	0.3857702349869452	591	0.0001155363279394	0.0001282429293496	590	-0.00512833885446	0.0007541778563392			0.0098524870812671	0.0002970487717672												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	PEBP1	overexpress		CCL8	20	0.3851174934725848	0.8825031518936157	0.3857702349869452	591	0.0002613802207633	0.0002022343251155	1532	0.0242118335822317	0.0009780046922597			-0.012375827470975	0.000374653617039												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	PDK4	delete		CCL8	21	0.2748041775456919	0.9060041904449464	0.2754569190600522	422	0.0001918789639603	0.0001261868601432	421	0.0269420356437178	0.0015175400992951			0.0040357834161779	0.0003585165970067												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	PDK4	overexpress		CCL8	21	0.2748041775456919	0.9060041904449464	0.2754569190600522	422	0.0007236974779516	0.000638571800664	1532	0.0349478667088864	0.0011686891875557			0.002858602555299	0.0003239256251097												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	ARPC2	delete		CCL8	22	0.4190600522193211	1.1762397289276123	0.4197127937336815	643	-0.0003926364006474	-0.000478586211102	642	0.0348815087276522	0.0009684360994263			-0.0017438019804273	0.0003488589391648												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	ARPC2	overexpress		CCL8	22	0.4190600522193211	1.1762397289276123	0.4197127937336815	643	0.0003846719628199	0.0002816668711602	1532	0.0420610311313613	0.0014786843659695			0.0127609874374014	0.0003916772405325												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	CYCS	delete		CCL8	23	0.3531331592689295	0.8035217523574829	0.3537859007832898	542	-7.737244595773518e-05	-9.972000407287852e-05	541	0.0092555245705146	0.0007605024254067			0.0033640956191747	0.0002607380685819												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	CYCS	overexpress		CCL8	23	0.3531331592689295	0.8035217523574829	0.3537859007832898	542	0.0005658109439536	0.0005040985997766	1532	0.0252754761943503	0.0009944745634364			7.911062821506963e-05	0.0002786711185371												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	IER2	delete		CCL8	24	0.3067885117493472	0.8080921173095703	0.3080939947780678	472	-0.0001339901064056	-0.0001629272737773	470	0.01181194208602	0.0007284951755335			0.0034224653352755	0.0004250722047521												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	IER2	overexpress		CCL8	24	0.3067885117493472	0.8080921173095703	0.3080939947780678	472	0.0006649129791185	0.0006170348497107	1532	0.0198453908943323	0.0014992424824164			-0.007590174037724	0.0004335863876523												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	PSME1	delete		CCL8	25	0.4066579634464752	0.9360283017158508	0.4073107049608355	624	-2.780322211037856e-05	1.595357048245205e-06	623	-0.012005162993588	0.0005580573842942			-0.0012311479606498	0.0001917623649435												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	PSME1	overexpress		CCL8	25	0.4066579634464752	0.9360283017158508	0.4073107049608355	624	0.0004628716560546	0.0003667920536827	1532	0.039439884151208	0.0011608806968502			0.0194127154459986	0.0004157677883524												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	SNX3	delete		CCL8	26	0.3975195822454308	0.8831561207771301	0.3975195822454308	609	0.0001253064838238	0.0001122207686421	609	0.0052584076218734	0.0006733521233716			0.002287279370039	0.0002516254837527												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	SNX3	overexpress		CCL8	26	0.3975195822454308	0.8831561207771301	0.3975195822454308	609	0.0002070197369903	0.0001329702645307	1532	0.0301523705501858	0.0009966369660562			0.0076473845254549	0.0003199622810576												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	VMP1	delete		CCL8	27	0.4249347258485639	1.0881184339523315	0.4249347258485639	651	-0.000132722328999	-8.395364420721307e-05	651	-0.0199971855604647	0.0015067190823352			-0.0054768461828118	0.0003588326753512												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	VMP1	overexpress		CCL8	27	0.4249347258485639	1.0881184339523315	0.4249347258485639	651	0.0006267351564019	0.0004504632379394	1532	0.0722548048090683	0.0014442746030072			0.0175735681336857	0.0003983306544013												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	NPC2	delete		CCL8	28	0.412532637075718	1.4817235469818115	0.4131853785900783	633	-0.0003092719125561	-0.0002552916121203	632	-0.022042993571159	0.0010131340722728			-0.0062839016478576	0.0003984180569987												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	NPC2	overexpress		CCL8	28	0.412532637075718	1.4817235469818115	0.4131853785900783	633	0.000847244693432	0.0006784129072912	1532	0.0689531196564267	0.0014008597781452			0.0119363833153082	0.0004175468344136												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	FBLN1	delete		CCL8	29	0.2447780678851175	1.0306780338287354	0.2454308093994778	376	0.0010745378676801	0.0008900898392312	375	0.0755320292624334	0.0022692139437892			-0.0039424807960167	0.0004339283130206												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	FBLN1	overexpress		CCL8	29	0.2447780678851175	1.0306780338287354	0.2454308093994778	376	0.0005682189948856	0.000478011672385	1532	0.0370991111888189	0.0015696938532926			0.0063497556511435	0.0003477894065084												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	XBP1	delete		CCL8	30	0.2591383812010444	0.8994755148887634	0.260443864229765	399	-0.0001113105463446	-0.0001120131928473	397	0.000166472558094	0.0011476325610397			0.0022490783173752	0.0004084542817889												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	XBP1	overexpress		CCL8	30	0.2591383812010444	0.8994755148887634	0.260443864229765	399	0.0009836492827162	0.000902998202946	1532	0.0333207816198011	0.0013895952029506			0.0097286162449646	0.0004140435316545												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	CSTB	delete		CCL8	31	0.3270234986945169	0.7480393648147583	0.3276762402088773	502	-9.319680248154329e-05	-0.00012555878493	501	0.0131991334472589	0.0009828008915122			0.0074740184810033	0.000497439085131												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	CSTB	overexpress		CCL8	31	0.3270234986945169	0.7480393648147583	0.3276762402088773	502	0.0006640128558501	0.0004708780907094	1532	0.0791237480406814	0.0019575543037956			0.0132415701531304	0.0004618967053542												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	HMGN2	delete		CCL8	32	0.4216710182767624	0.9941219687461852	0.4236292428198433	649	3.809963891399093e-05	4.498674388742074e-05	646	-0.002764167973138	0.0006599027850681			0.0033320141007407	0.0002045547559179												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	HMGN2	overexpress		CCL8	32	0.4216710182767624	0.9941219687461852	0.4236292428198433	649	0.000693836424034	0.0006327615701593	1532	0.0250899851395579	0.0010798085659686			-0.0015992886461205	0.0003165195706816												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	NDUFS5	delete		CCL8	33	0.4210182767624021	0.9699702858924866	0.4210182767624021	645	-2.7701004000846297e-05	-4.182120846962789e-06	645	-0.0095291457441274	0.0007054906203173			-0.0057752566301993	0.0002912263942234												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	NDUFS5	overexpress		CCL8	33	0.4210182767624021	0.9699702858924866	0.4210182767624021	645	0.0003250669979024	0.0002171741507481	1532	0.0441389598390671	0.0010301202860844			0.0118627272143815	0.0003323036723771												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	RBM3	delete		CCL8	34	0.3557441253263707	0.7395529747009277	0.3557441253263707	545	7.136721251299605e-05	7.436778832925484e-05	545	-0.001075248515934	0.0008709620905564			0.0052397609469395	0.0002556294421367												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	RBM3	overexpress		CCL8	34	0.3557441253263707	0.7395529747009277	0.3557441253263707	545	0.0004420790937729	0.0003623241791501	1532	0.0327130845645606	0.0012244306452461			0.0012997390502173	0.00028989540347												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	NUCKS1	delete		CCL8	35	0.3550913838120104	0.7389007210731506	0.3557441253263707	545	4.794065171154216e-05	6.348552415147424e-05	544	-0.0063443579537681	0.0007416780530791			-0.0058614104442205	0.0003162957125467												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	NUCKS1	overexpress		CCL8	35	0.3550913838120104	0.7389007210731506	0.3557441253263707	545	0.0007824774947948	0.0006334231002256	1532	0.0610703352497411	0.001154138821291			0.0240334550375047	0.0005444163936604												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	RTN4	delete		CCL8	36	0.3492167101827676	0.733025848865509	0.3498694516971279	536	-7.106767588993534e-05	-4.146444553043693e-05	535	-0.0121689357961284	0.0006232084256509			0.0009699470315685	0.0001795509771828												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	RTN4	overexpress		CCL8	36	0.3492167101827676	0.733025848865509	0.3498694516971279	536	0.0007130660815164	0.0006060600862838	1532	0.0439031557267374	0.0011957994857477			3.115275830128315e-05	0.0002713367031074												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	COX5A	delete		CCL8	37	0.2734986945169713	0.8041757345199585	0.2734986945169713	419	-8.010209967324045e-06	1.5430490748258308e-05	419	-0.0095695713901701	0.0007922726264509			0.0005636212951114	0.0002753501147739												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	COX5A	overexpress		CCL8	37	0.2734986945169713	0.8041757345199585	0.2734986945169713	419	0.0002582284505479	0.0001841229095589	1532	0.0302881320157907	0.0009051234185761			0.0048713351796645	0.0002753473324302												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	EIF3K	delete		CCL8	38	0.4373368146214099	1.090076923370361	0.4373368146214099	670	-0.0001951667800312	-0.0001547369465697	670	-0.0165177772028385	0.0005839903961066			-0.0017464144512013	0.0002043837777973												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	EIF3K	overexpress		CCL8	38	0.4373368146214099	1.090076923370361	0.4373368146214099	670	0.0003590233682189	0.0002525597519706	1532	0.0435963872932298	0.0009496478713428			0.0131984407687985	0.000330901599698												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	C12ORF57	delete		CCL8	39	0.3746736292428198	0.7415114641189575	0.3753263707571801	575	-1.4971877135394608e-05	-3.262129030190408e-05	574	0.0071467535251034	0.0006705520443924			-0.0046732964209939	0.0002939996688823												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	C12ORF57	overexpress		CCL8	39	0.3746736292428198	0.7415114641189575	0.3753263707571801	575	0.0006316546350717	0.0005401371745392	1532	0.0376634992108626	0.0012800752889399			0.0139651386285056	0.0003945786909469												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	UQCRH	delete		CCL8	40	0.4425587467362924	1.257179856300354	0.4425587467362924	678	-0.0001123782276408	-0.000152548062033	678	0.0164852927602548	0.000874498898645			0.0005141868380346	0.0002364805077801												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	UQCRH	overexpress		CCL8	40	0.4425587467362924	1.257179856300354	0.4425587467362924	678	0.0006768356543034	0.0005342153599485	1532	0.058361035673642	0.0013186142547629			0.0141543420976211	0.0003824141060918												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	ARPC3	delete		CCL8	41	0.4425587467362924	1.2689285278320312	0.4425587467362924	678	2.6131097911274992e-05	5.198377766646445e-05	678	-0.0106571925392616	0.0005264102289665			-0.0061388495216794	0.0002316216379688												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	ARPC3	overexpress		CCL8	41	0.4425587467362924	1.2689285278320312	0.4425587467362924	678	0.0003449340001679	0.0002516141103114	1532	0.0381134462164558	0.001074065246704			0.0079724036645019	0.0003250303091425												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	HSPA1B	delete		CCL8	42	0.2656657963446475	0.7963423728942871	0.2669712793733681	409	9.65456129051745e-05	0.0001210746049764	407	-0.010005205750685	0.00164576313648			-0.0033114933140212	0.0005961290016912												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	HSPA1B	overexpress		CCL8	42	0.2656657963446475	0.7963423728942871	0.2669712793733681	409	0.0006685885600745	0.0005414966144599	1532	0.0517689281455715	0.0020984934632785			-0.0039200734704595	0.0004388331414282												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	NDUFB11	delete		CCL8	43	0.3635770234986945	0.7186651825904846	0.3648825065274151	559	-7.73227438912727e-05	-5.829237852594815e-05	557	-0.0078360810955314	0.0006428010299649			0.001871484804763	0.0002196783894712												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	NDUFB11	overexpress		CCL8	43	0.3635770234986945	0.7186651825904846	0.3648825065274151	559	0.0004355268320068	0.0003045478952117	1532	0.0535765247760363	0.0010645733550221			0.0113267421549688	0.0003370932759188												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	TMEM258	delete		CCL8	44	0.3616187989556135	0.7147489190101624	0.3616187989556135	554	6.581815978279337e-05	7.620195538038388e-05	554	-0.004299778076135	0.0009320315619191			0.0008566028645282	0.0002642742746968												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	TMEM258	overexpress		CCL8	44	0.3616187989556135	0.7147489190101624	0.3616187989556135	554	0.000412944908021	0.0002982094301842	1532	0.0469810848519316	0.0010653176615547			0.0102948135553188	0.0003424580032349												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	GNG11	delete		CCL8	45	0.239556135770235	0.9268913269042968	0.239556135770235	367	0.0001593496854184	0.0001966485579032	367	-0.0152040599745112	0.0015781652867046			0.0007673129534516	0.0004054597056891												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	GNG11	overexpress		CCL8	45	0.239556135770235	0.9268913269042968	0.239556135770235	367	0.0008419806836172	0.0007015790324658	1532	0.057383293040597	0.0018253611869788			0.0038823046165353	0.000409511844017												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	KLRB1	delete		CCL8	46	0.225195822454308	1.3740215301513672	0.2284595300261096	350	2.396072159172036e-05	8.164506289176643e-05	345	-0.0235347181261665	0.0019176425500881			-0.0083955090108287	0.0008815024476489												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	KLRB1	overexpress		CCL8	46	0.225195822454308	1.3740215301513672	0.2284595300261096	350	0.0008606722112745	0.0006607622490264	1532	0.0818861104077908	0.0018615901667784			0.0092757192792008	0.0004444754836108												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	PARK7	delete		CCL8	47	0.3342036553524804	0.6938616633415222	0.3342036553524804	512	-1.0081566870212556e-07	7.078482303768396e-05	512	-0.0287799800191805	0.0012139709323822			-0.0004232045721437	0.000192380988096												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	PARK7	overexpress		CCL8	47	0.3342036553524804	0.6938616633415222	0.3342036553524804	512	0.0006372306961566	0.0005084039876237	1532	0.0528278217018568	0.001196078249452			0.0053936300062764	0.0002720465826141												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	BRK1	delete		CCL8	48	0.3609660574412532	0.7010418772697449	0.3609660574412532	553	-1.726443770166952e-05	-3.703679567479412e-06	553	-0.0056616251972027	0.0006541762768315			-0.0026539450921421	0.0002241153571039												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	BRK1	overexpress		CCL8	48	0.3609660574412532	0.7010418772697449	0.3609660574412532	553	0.0002525824529584	0.0001684261515038	1532	0.0342887157293744	0.0009390726616731			0.0089020478407631	0.0003002724301711												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	TMEM176B	delete		CCL8	49	0.2885117493472585	0.7206249237060547	0.2891644908616188	443	0.0005630564992316	0.0004631117626558	442	0.0411612410282682	0.0026461519085682			-0.0024095971163096	0.0003253742496562												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	TMEM176B	overexpress		CCL8	49	0.2885117493472585	0.7206249237060547	0.2891644908616188	443	0.0003340655239298	0.0003267918364144	1532	0.0029987802800592	0.0016231324434287			0.0082091326034198	0.0003598590220956												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	UBE2D3	delete		CCL8	50	0.400130548302872	0.7676208019256592	0.400130548302872	613	7.044685480650514e-05	5.526206223294139e-05	613	0.0060856310616712	0.0006491622761208			-0.0030236667683758	0.0002290449883716												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	UBE2D3	overexpress		CCL8	50	0.400130548302872	0.7676208019256592	0.400130548302872	613	0.0005112499929964	0.0003748260205611	1532	0.0558076325885911	0.001264676142079			0.0117712030346826	0.0003493422572904												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	TMEM59	delete		CCL8	51	0.445822454308094	1.0326344966888428	0.445822454308094	683	-0.0001438396284356	-0.0001607005833648	683	0.0067336937244047	0.000673052557478			0.0022888943584674	0.0002303357617473												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	TMEM59	overexpress		CCL8	51	0.445822454308094	1.0326344966888428	0.445822454308094	683	0.0003723444242496	0.0002574040263425	1532	0.046912257199485	0.0009314950519796			0.0069745728460071	0.0003405300829508												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	RABAC1	delete		CCL8	52	0.3283289817232376	0.669710099697113	0.3283289817232376	503	5.998857886879705e-06	5.4191998060559854e-05	503	-0.0197702184787934	0.0010180597112257			-0.0045610145735369	0.0003581355476764												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	RABAC1	overexpress		CCL8	52	0.3283289817232376	0.669710099697113	0.3283289817232376	503	0.0005616670823656	0.0004818270681425	1532	0.0327710632315208	0.001233554321703			0.0089440323151889	0.0003506578003059												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	TBCA	delete		CCL8	53	0.3727154046997389	0.6670998930931091	0.3727154046997389	571	6.713894254062325e-05	1.4620361525885528e-06	571	0.0268430989378355	0.0007972958462626			0.0038929381008193	0.0002448413247487												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	TBCA	overexpress		CCL8	53	0.3727154046997389	0.6670998930931091	0.3727154046997389	571	0.000210077734664	0.0001373815903207	1532	0.0295822405127605	0.0009398092970911			0.0062869926538996	0.0003092729284697												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	GNG5	delete		CCL8	54	0.3204960835509138	0.6436010003089905	0.3204960835509138	491	-5.705305738956668e-05	-4.518420610111207e-06	491	-0.0214197166845422	0.00083018848389			-0.0077673876949713	0.0003028659040448												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	GNG5	overexpress		CCL8	54	0.3204960835509138	0.6436010003089905	0.3204960835509138	491	0.0007041771314106	0.0005250892718322	1532	0.0733230811555617	0.0012381727381185			0.0172862423369841	0.0003957145424675												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	CCL2	delete		CCL8	55	0.2101827676240208	1.098563313484192	0.2101827676240208	322	-0.0003258015785831	-0.000297677819617	322	-0.0114176765117528	0.0012534672309719			-0.0024086473273223	0.0003860831244459												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	CCL2	overexpress		CCL8	55	0.2101827676240208	1.098563313484192	0.2101827676240208	322	0.0008842845563776	0.0008122329018078	1532	0.0297878436221711	0.001382048147673			0.0123801767171168	0.000402694829327												
gf_v2_104m	Geneformer V2-104M	Martin_CD	martin	SEC11A	delete		CCL8	56	0.3485639686684073	0.6344625949859619	0.3485639686684073	534	8.722447819309309e-05	8.885054558049887e-05	534	-0.0006963272730746	0.0007194468191396			-0.000407873009975	0.0002427751727904												
