gene	cell_type	mean_logexpr	specificity
MISP	Epithelial	1.8252944946289062	1.8103480339050293
MT1G	Epithelial	2.0267391204833984	1.8085922002792358
PRAP1	Epithelial	1.8215241432189941	1.797426462173462
C19ORF33	Epithelial	1.885705590248108	1.7866761684417725
CDX1	Epithelial	1.799155592918396	1.7771785259246826
KLF5	Epithelial	1.8303486108779907	1.7715245485305786
TMEM54	Epithelial	2.001120090484619	1.7692159414291382
ADH1C	Epithelial	1.8435138463974	1.7597483396530151
VIL1	Epithelial	1.7624026536941528	1.7428364753723145
MGST1	Epithelial	1.9840106964111328	1.7418192625045776
APOC3	Epithelial	1.7394087314605713	1.7164928913116455
ABHD11-AS1	Epithelial	1.7563512325286865	1.7003597021102905
CDHR5	Epithelial	1.7105748653411865	1.6975922584533691
TSPAN1	Epithelial	1.7323040962219238	1.6905320882797241
MUC13	Epithelial	1.6932508945465088	1.6727889776229858
APOB	Epithelial	1.6714417934417725	1.6647906303405762
SFN	Epithelial	1.6702475547790527	1.6552995443344116
CDH17	Epithelial	1.7598116397857666	1.6467773914337158
RAB25	Epithelial	1.6314407587051392	1.6168650388717651
GUCA2A	Epithelial	1.6408878564834595	1.6088944673538208
OLFM4	Epithelial	1.676589846611023	1.59266996383667
LINC01133	Epithelial	1.8318501710891724	1.5891401767730713
PPP1R1B	Epithelial	1.661207914352417	1.5864735841751099
AKR7A3	Epithelial	1.593758225440979	1.5688073635101318
PPP1R14D	Epithelial	1.5774428844451904	1.56807279586792
TMC5	Epithelial	1.5873574018478394	1.567337155342102
MAOA	Epithelial	1.7535005807876587	1.563995599746704
GSTA1	Epithelial	1.5654375553131104	1.5531638860702515
LINC01207	Epithelial	1.589318037033081	1.525290846824646
SLC44A4	Epithelial	1.6174136400222778	1.5250499248504639
SLC39A5	Epithelial	1.522537350654602	1.513065218925476
ALDOB	Epithelial	1.5598198175430298	1.5092685222625732
AOC1	Epithelial	1.5507721900939941	1.508192777633667
PRSS8	Epithelial	1.5073761940002441	1.4946765899658203
CYP3A5	Epithelial	1.5547133684158325	1.4869558811187744
ANPEP	Epithelial	1.6722238063812256	1.4862020015716553
CDX2	Epithelial	1.4908554553985596	1.4807487726211548
CHP2	Epithelial	1.4860680103302002	1.4806597232818604
CDH1	Epithelial	1.4865643978118896	1.4644769430160522
USH1C	Epithelial	1.4685431718826294	1.4572536945343018
LIPH	Epithelial	1.4663090705871582	1.4525781869888306
REG1A	Epithelial	1.5714185237884521	1.451694130897522
DHRS11	Epithelial	1.526829481124878	1.4403207302093506
FAM3B	Epithelial	1.483445405960083	1.439802885055542
MYH14	Epithelial	1.4762187004089355	1.4299837350845337
STAP2	Epithelial	1.537793755531311	1.4208958148956299
AP1M2	Epithelial	1.4348262548446655	1.4183275699615479
AKR1B10	Epithelial	1.426048994064331	1.4180749654769897
KRTCAP3	Epithelial	1.4577288627624512	1.4176133871078491
HSD11B2	Epithelial	1.4579393863677979	1.4127751588821411
SERINC2	Epithelial	1.5167160034179688	1.408560037612915
RP11-357H14.17	Epithelial	1.4321560859680176	1.4065557718276978
PLS1	Epithelial	1.4229736328125	1.4039998054504395
LCN2	Epithelial	1.4722235202789307	1.397415280342102
CEACAM5	Epithelial	1.4031286239624023	1.3838543891906738
TMEM45B	Epithelial	1.4118058681488037	1.3837320804595947
SI	Epithelial	1.3912464380264282	1.3796772956848145
KCNJ13	Epithelial	1.3857226371765137	1.3776905536651611
LGALS3	Epithelial	2.2845890522003174	1.377604603767395
DDC	Epithelial	1.3881869316101074	1.3775215148925781
EPS8L3	Epithelial	1.3736735582351685	1.361097812652588
MYO1A	Epithelial	1.3700274229049683	1.3560097217559814
CMBL	Epithelial	1.530777931213379	1.3539267778396606
C10ORF99	Epithelial	1.3623589277267456	1.3491365909576416
ARL14	Epithelial	1.3711397647857666	1.3402142524719238
DSG2	Epithelial	1.4005882740020752	1.333906888961792
RBP2	Epithelial	1.3517332077026367	1.3323923349380493
GPA33	Epithelial	1.350103735923767	1.3317033052444458
TST	Epithelial	1.4909100532531738	1.3255858421325684
ZG16	Epithelial	1.3532196283340454	1.318957805633545
PDZK1IP1	Epithelial	1.3399949073791504	1.3143281936645508
PRR15L	Epithelial	1.3150238990783691	1.3063697814941406
DSP	Epithelial	1.578977346420288	1.3039531707763672
SDCBP2	Epithelial	1.464691162109375	1.2932567596435547
TFF3	Epithelial	1.7707399129867554	1.2922554016113281
PKP3	Epithelial	1.303943157196045	1.2889213562011719
SLC10A2	Epithelial	1.2949973344802856	1.2881494760513306
ATP1B1	Epithelial	1.6419479846954346	1.2830719947814941
MAL2	Epithelial	1.2929314374923706	1.280703067779541
PLPP2	Epithelial	1.6453038454055786	1.2750130891799927
DPEP1	Epithelial	1.3557051420211792	1.2693443298339844
MPST	Epithelial	1.690504789352417	1.257672667503357
C2ORF82	Epithelial	1.2654834985733032	1.2482255697250366
CLRN3	Epithelial	1.2595405578613281	1.2478508949279785
TKFC	Epithelial	1.4359112977981567	1.2452383041381836
TCEA3	Epithelial	1.444506049156189	1.2368707656860352
FABP6	Epithelial	1.3042443990707397	1.2365988492965698
DMBT1	Epithelial	1.2679661512374878	1.2362390756607056
ST14	Epithelial	1.5258299112319946	1.2356982231140137
MEP1A	Epithelial	1.2453358173370361	1.2320998907089233
SPINT1	Epithelial	1.4518556594848633	1.2288239002227783
TMPRSS2	Epithelial	1.252384066581726	1.2246003150939941
MIR194-2HG	Epithelial	1.2535361051559448	1.2235326766967773
TM4SF5	Epithelial	1.2294727563858032	1.2179888486862183
AGPAT2	Epithelial	1.5613609552383423	1.2119832038879395
SLC5A1	Epithelial	1.2193244695663452	1.2086464166641235
CXADR	Epithelial	1.2895054817199707	1.2085776329040527
RP11-532F12.5	Epithelial	1.2744210958480835	1.207668423652649
FCGBP	Epithelial	1.249753713607788	1.2063891887664795
CISD3	Epithelial	1.5824437141418457	1.205855369567871
URAD	Epithelial	1.209779977798462	1.1982885599136353
MT1E	Epithelial	1.851043462753296	1.1936153173446655
HMGCS2	Epithelial	1.1983916759490967	1.1897211074829102
CDC42EP5	Epithelial	1.5834547281265259	1.1888737678527832
CBLC	Epithelial	1.1888160705566406	1.178340196609497
STARD10	Epithelial	1.3340413570404053	1.1742172241210938
C11ORF86	Epithelial	1.1726819276809692	1.1682798862457275
SLC26A3	Epithelial	1.1611212491989136	1.1530773639678955
PLA2G2A	Epithelial	1.3492364883422852	1.1505711078643799
LAD1	Epithelial	1.237849235534668	1.1465229988098145
CCL25	Epithelial	1.194399356842041	1.1384578943252563
SLC51B	Epithelial	1.3047693967819214	1.1327500343322754
C17ORF78	Epithelial	1.133365273475647	1.1266005039215088
GMDS	Epithelial	1.378362774848938	1.1241271495819092
GGT6	Epithelial	1.133194088935852	1.1188024282455444
GCNT3	Epithelial	1.1288506984710693	1.1154769659042358
CKMT1B	Epithelial	1.1200816631317139	1.1142112016677856
MS4A8	Epithelial	1.121777057647705	1.1136788129806519
FERMT1	Epithelial	1.1398032903671265	1.1096575260162354
CCL15	Epithelial	1.1274865865707397	1.1055814027786255
UGT2A3	Epithelial	1.1104247570037842	1.1046456098556519
CAMK2N1	Epithelial	1.4297535419464111	1.1002990007400513
GPRC5A	Epithelial	1.3560668230056763	1.0971934795379639
CKMT1A	Epithelial	1.0995646715164185	1.0952411890029907
SLC22A18	Epithelial	1.2973339557647705	1.0935544967651367
CDKN2B-AS1	Epithelial	1.1006377935409546	1.091225266456604
TMPRSS4	Epithelial	1.0961500406265259	1.0865527391433716
ETHE1	Epithelial	1.4708653688430786	1.0840431451797485
CHCHD10	Epithelial	1.7289496660232544	1.0831661224365234
MUC1	Epithelial	1.1362838745117188	1.080815315246582
FUT3	Epithelial	1.0857932567596436	1.074488639831543
CPO	Epithelial	1.0859929323196411	1.0709527730941772
IFT172	Epithelial	1.1832560300827026	1.0695655345916748
PTPRF	Epithelial	1.2486685514450073	1.0691180229187012
PCK2	Epithelial	1.157257080078125	1.0648542642593384
DEGS2	Epithelial	1.1281019449234009	1.064483642578125
GJB1	Epithelial	1.0712478160858154	1.0629373788833618
MUC17	Epithelial	1.071244716644287	1.0609526634216309
PXMP2	Epithelial	1.289097547531128	1.0594274997711182
PPP1R16A	Epithelial	1.4368371963500977	1.056341290473938
S100P	Epithelial	1.0781911611557007	1.0487534999847412
DGAT1	Epithelial	1.3571596145629883	1.0442193746566772
TMC4	Epithelial	1.1545432806015015	1.040265679359436
TM4SF20	Epithelial	1.0428311824798584	1.0382581949234009
NAPRT	Epithelial	1.5773183107376099	1.0377157926559448
PLEK2	Epithelial	1.071097731590271	1.033488392829895
ACADS	Epithelial	1.287259578704834	1.0328303575515747
CEACAM8	Epithelial	0.005953798070549965	0.0007508844137191772
RAMP2	Endothelial	6.186591148376465	5.991940975189209
PLVAP	Endothelial	6.030095100402832	5.936032295227051
CLDN5	Endothelial	5.615801811218262	5.548703193664551
AC011526.1	Endothelial	5.315486431121826	5.284107208251953
EGFL7	Endothelial	5.387790679931641	5.261908531188965
VWF	Endothelial	5.29659366607666	5.251251697540283
RAMP3	Endothelial	5.412380695343018	5.238659381866455
ELTD1	Endothelial	4.749184608459473	4.687148094177246
PECAM1	Endothelial	4.8333001136779785	4.5559210777282715
CLEC14A	Endothelial	4.88823127746582	4.36395263671875
JAM2	Endothelial	4.459900856018066	4.267614364624023
ADGRL4	Endothelial	4.229923248291016	4.183547496795654
ECSCR	Endothelial	4.1377482414245605	4.117053508758545
PCAT19	Endothelial	4.089140892028809	4.065375804901123
CYYR1	Endothelial	4.057977676391602	4.028961658477783
CD34	Endothelial	3.9449479579925537	3.865096092224121
FAM167B	Endothelial	3.939932346343994	3.8454906940460205
DARC	Endothelial	3.8013930320739746	3.7688119411468506
EMCN	Endothelial	3.9882917404174805	3.740311622619629
CDH5	Endothelial	3.7462689876556396	3.704334020614624
TM4SF18	Endothelial	3.515061616897583	3.5043835639953613
ESAM	Endothelial	4.390153408050537	3.409245014190674
PODXL	Endothelial	3.4780349731445312	3.380889654159546
HYAL2	Endothelial	3.7705469131469727	3.378793239593506
MMRN2	Endothelial	3.383303642272949	3.3613908290863037
CALCRL	Endothelial	3.509403705596924	3.3518028259277344
CD320	Endothelial	3.7343945503234863	3.3277478218078613
PTPRB	Endothelial	3.4381775856018066	3.31001615524292
FLT1	Endothelial	3.3739473819732666	3.2881224155426025
GNG11	Endothelial	5.010531425476074	3.2609951496124268
SLCO2A1	Endothelial	3.353287696838379	3.251305341720581
ENG	Endothelial	4.121818542480469	3.2333498001098633
APLNR	Endothelial	3.5552659034729004	3.1723804473876953
SNCG	Endothelial	3.2991719245910645	3.115245819091797
MYCT1	Endothelial	3.0858139991760254	3.064457893371582
NPDC1	Endothelial	3.686901807785034	3.0179734230041504
TSPAN7	Endothelial	3.4078779220581055	2.94205904006958
LDB2	Endothelial	3.3935413360595703	2.933952808380127
CXORF36	Endothelial	2.9496045112609863	2.9276537895202637
PALMD	Endothelial	2.996310234069824	2.8887205123901367
TMEM88	Endothelial	3.0546019077301025	2.887211799621582
ARHGAP29	Endothelial	3.7926065921783447	2.8554015159606934
ADGRF5	Endothelial	3.0554444789886475	2.8097002506256104
BCAM	Endothelial	3.6380908489227295	2.8004276752471924
ENPP2	Endothelial	3.183382511138916	2.785606622695923
KDR	Endothelial	2.7891552448272705	2.767799139022827
ACKR1	Endothelial	2.7121338844299316	2.6838018894195557
CD93	Endothelial	3.560354232788086	2.671764373779297
SOX18	Endothelial	2.7006349563598633	2.670696258544922
CAV1	Endothelial	4.156150817871094	2.6328094005584717
IL3RA	Endothelial	2.862849235534668	2.6287622451782227
HSPG2	Endothelial	4.0055742263793945	2.6166563034057617
CRIP2	Endothelial	4.778831481933594	2.605839729309082
KANK3	Endothelial	2.6745352745056152	2.5839085578918457
S1PR1	Endothelial	2.689378261566162	2.5833537578582764
NFIB	Endothelial	3.3011722564697266	2.572575569152832
SLC9A3R2	Endothelial	3.6865592002868652	2.55452299118042
RBP5	Endothelial	3.3070366382598877	2.5509419441223145
ERG	Endothelial	2.651590347290039	2.5288469791412354
TIE1	Endothelial	2.6063170433044434	2.4885332584381104
ROBO4	Endothelial	2.499326467514038	2.4679934978485107
TM4SF1	Endothelial	4.1576666831970215	2.4206695556640625
SDPR	Endothelial	3.8854751586914062	2.3998568058013916
RNASE1	Endothelial	3.3028156757354736	2.390122413635254
NOTCH4	Endothelial	2.684060573577881	2.366072177886963
LIFR	Endothelial	3.0264711380004883	2.332101345062256
FAM107A	Endothelial	2.6384150981903076	2.320301055908203
FABP5	Endothelial	3.2443714141845703	2.29902982711792
SOX17	Endothelial	2.320361852645874	2.2990057468414307
PCDH17	Endothelial	2.913599729537964	2.2577271461486816
FAM110D	Endothelial	2.2524642944335938	2.2432050704956055
HEG1	Endothelial	2.738158702850342	2.236497163772583
RBP7	Endothelial	2.6303653717041016	2.2262773513793945
MTUS1	Endothelial	2.758805513381958	2.2241392135620117
SPARCL1	Endothelial	4.680718421936035	2.1884775161743164
NOSTRIN	Endothelial	2.7457797527313232	2.1864044666290283
COL15A1	Endothelial	3.413264751434326	2.1842308044433594
SYNPO	Endothelial	2.48964786529541	2.170267343521118
TGFBR2	Endothelial	2.9902424812316895	2.1596031188964844
RASIP1	Endothelial	2.3710315227508545	2.159142255783081
PTRF	Endothelial	4.024141788482666	2.1488165855407715
ZNF385D	Endothelial	2.169461965560913	2.1452507972717285
TEK	Endothelial	2.1879262924194336	2.1439876556396484
EPAS1	Endothelial	3.2710437774658203	2.0979089736938477
MGP	Endothelial	4.20021390914917	2.0729498863220215
IL33	Endothelial	2.2101845741271973	2.062636613845825
AQP1	Endothelial	2.6572372913360596	2.0213842391967773
ADAM15	Endothelial	2.5428948402404785	1.9963436126708984
CAV2	Endothelial	3.054719924926758	1.9739222526550293
ADCY4	Endothelial	2.0305254459381104	1.9263488054275513
PKP4	Endothelial	2.2439162731170654	1.921148657798767
NUAK1	Endothelial	2.216679573059082	1.9079172611236572
LIMCH1	Endothelial	2.428359270095825	1.8998618125915527
NRP1	Endothelial	2.5540566444396973	1.8533679246902466
RAI14	Endothelial	2.449807643890381	1.8256374597549438
THBD	Endothelial	2.349012851715088	1.8126555681228638
IGFBP4	Endothelial	3.7962703704833984	1.7824561595916748
EHD4	Endothelial	2.1024675369262695	1.774630069732666
SELP	Endothelial	1.791947603225708	1.7732667922973633
HSPA12B	Endothelial	1.8650236129760742	1.7619891166687012
MADCAM1	Endothelial	1.802858829498291	1.761406421661377
SHE	Endothelial	1.8939673900604248	1.7610750198364258
TMEM255B	Endothelial	1.957404613494873	1.6755155324935913
ARHGEF15	Endothelial	1.6849861145019531	1.669182300567627
PRSS23	Endothelial	3.8727245330810547	1.6661698818206787
GPR116	Endothelial	2.55747389793396	1.665541648864746
MKL2	Endothelial	1.9348256587982178	1.6572484970092773
F2RL3	Endothelial	1.736938714981079	1.6514970064163208
ACVRL1	Endothelial	2.5349855422973633	1.6431349515914917
CCDC85B	Endothelial	2.3198702335357666	1.63273024559021
CLIC2	Endothelial	2.2784111499786377	1.6119403839111328
LIMS2	Endothelial	2.1903295516967773	1.6038169860839844
CFI	Endothelial	2.1738176345825195	1.5993924140930176
MEOX1	Endothelial	1.7328879833221436	1.5899697542190552
WWTR1	Endothelial	2.5612456798553467	1.579646348953247
IPO11	Endothelial	1.687760353088379	1.571881651878357
DOCK9	Endothelial	1.6990671157836914	1.5706613063812256
LMO2	Endothelial	2.211820125579834	1.5689066648483276
FGD5	Endothelial	1.7324233055114746	1.5264668464660645
GPRC5B	Endothelial	1.6308224201202393	1.5224478244781494
MCF2L	Endothelial	1.7412853240966797	1.5183322429656982
FZD4	Endothelial	1.714998722076416	1.510158896446228
APOLD1	Endothelial	1.737323522567749	1.509140968322754
TMEM204	Endothelial	2.1712448596954346	1.5043551921844482
LCN6	Endothelial	1.5231168270111084	1.4840680360794067
SLC14A1	Endothelial	1.5206009149551392	1.4781601428985596
ICAM2	Endothelial	1.9956130981445312	1.4718847274780273
RASA4	Endothelial	1.6403114795684814	1.4604209661483765
THSD7A	Endothelial	1.5753099918365479	1.4575611352920532
EVA1C	Endothelial	1.5890445709228516	1.4556875228881836
CLEC1A	Endothelial	1.5380693674087524	1.4482777118682861
PLCB1	Endothelial	1.588282585144043	1.4477300643920898
BCL6B	Endothelial	1.467416524887085	1.4431076049804688
RAPGEF3	Endothelial	1.4974591732025146	1.438759446144104
MPZL2	Endothelial	1.8765602111816406	1.4381295442581177
FKBP1A	Endothelial	2.5188300609588623	1.4325642585754395
SOX7	Endothelial	1.612351655960083	1.4203708171844482
FILIP1	Endothelial	1.7399070262908936	1.3956236839294434
ADAMTS9	Endothelial	1.7438397407531738	1.3872579336166382
SMAD1	Endothelial	1.6465734243392944	1.3816041946411133
DYSF	Endothelial	1.5075421333312988	1.3800749778747559
CRIM1	Endothelial	1.8647143840789795	1.3763644695281982
SPNS2	Endothelial	1.5053423643112183	1.3732725381851196
ELK3	Endothelial	1.7038360834121704	1.371610403060913
NOS3	Endothelial	1.3966038227081299	1.3713297843933105
GPR146	Endothelial	1.6455652713775635	1.3709291219711304
RAPGEF5	Endothelial	1.7820746898651123	1.3707877397537231
TJP1	Endothelial	2.000706195831299	1.3631088733673096
MAGI1	Endothelial	1.7664954662322998	1.3433902263641357
MCTP1	Endothelial	1.7609548568725586	1.3295207023620605
CD36	Endothelial	2.7071309089660645	1.3186497688293457
DLL4	Endothelial	1.4370940923690796	1.3176841735839844
LINC01235	Endothelial	1.3530138731002808	1.315976858139038
FZD6	Endothelial	1.4449689388275146	1.301290512084961
RHOJ	Endothelial	1.800626516342163	1.2956162691116333
PDE2A	Endothelial	1.3427822589874268	1.2904925346374512
TMTC1	Endothelial	1.6610560417175293	1.2687697410583496
SCARF1	Endothelial	1.5553805828094482	1.2654197216033936
EMP1	Endothelial	2.3212969303131104	1.2646489143371582
LEPR	Endothelial	1.4177147150039673	1.255555510520935
JAG2	Endothelial	1.3156473636627197	1.2542915344238281
PLXND1	Endothelial	1.7522251605987549	1.2490417957305908
GRB10	Endothelial	1.4005024433135986	1.2413514852523804
HHEX	Endothelial	1.6378012895584106	1.2336541414260864
RP11-536O18.1	Endothelial	1.2665269374847412	1.2198539972305298
LMCD1	Endothelial	2.341341495513916	1.2196288108825684
GALNT18	Endothelial	1.755117416381836	1.2167418003082275
TCF4	Endothelial	2.5967063903808594	1.2107126712799072
TNFSF10	Endothelial	2.0053277015686035	1.2097973823547363
RND1	Endothelial	1.4331774711608887	1.2032558917999268
VWA1	Endothelial	3.1199193000793457	1.2021849155426025
TNFAIP1	Endothelial	1.532930850982666	1.1964272260665894
BMPR2	Endothelial	1.819031000137329	1.1954532861709595
HYAL1	Endothelial	1.272777795791626	1.1888036727905273
ADM5	Endothelial	1.239839792251587	1.1878503561019897
GIMAP6	Endothelial	1.5734658241271973	1.1864625215530396
RP11-536O18.2	Endothelial	1.1960117816925049	1.1864532232284546
BAALC	Endothelial	1.4409949779510498	1.1838188171386719
EXOC3L2	Endothelial	1.1960800886154175	1.1824206113815308
NPR1	Endothelial	1.197340488433838	1.1823194026947021
CD79A	B_Plasma	1.535482406616211	1.4659984111785889
MZB1	B_Plasma	1.4918017387390137	1.3448213338851929
DERL3	B_Plasma	1.2817668914794922	1.217665195465088
IGJ	B_Plasma	1.935011386871338	1.2160193920135498
JCHAIN	B_Plasma	1.663978934288025	1.2058489322662354
TNFRSF17	B_Plasma	1.1738390922546387	1.1052651405334473
AL928768.3	B_Plasma	1.1106646060943604	1.065960168838501
IGKC	B_Plasma	1.8019300699234009	1.0528085231781006
AC096579.7	B_Plasma	1.0491619110107422	0.9347435235977173
IGHA1	B_Plasma	1.9432308673858643	0.9076467752456665
SSR4	B_Plasma	1.7659287452697754	0.9036552906036377
IGHA2	B_Plasma	1.2328217029571533	0.8608863353729248
SEC11C	B_Plasma	1.2257061004638672	0.8067587614059448
IGLC2	B_Plasma	1.177439570426941	0.8052088022232056
POU2AF1	B_Plasma	0.8325998783111572	0.7978916168212891
FCRL5	B_Plasma	0.8074178099632263	0.7788699865341187
FKBP11	B_Plasma	1.1709580421447754	0.7591232061386108
MS4A1	B_Plasma	0.7836107015609741	0.7494027018547058
IGLC3	B_Plasma	1.1024584770202637	0.742979884147644
XBP1	B_Plasma	1.3419902324676514	0.7327571511268616
GNG7	B_Plasma	0.8878862857818604	0.727796196937561
EAF2	B_Plasma	0.8856256008148193	0.6946239471435547
HERPUD1	B_Plasma	1.6121540069580078	0.6763241291046143
PPAPDC1B	B_Plasma	1.0259425640106201	0.6613172292709351
VPREB3	B_Plasma	0.6846903562545776	0.6413147449493408
TNFRSF13B	B_Plasma	0.6363526582717896	0.6028681397438049
RP11-290F5.1	B_Plasma	0.6242091059684753	0.591163158416748
SPAG4	B_Plasma	0.6409238576889038	0.5731198191642761
IGLV6-57	B_Plasma	0.6446044445037842	0.5708185434341431
CCR10	B_Plasma	0.6806377172470093	0.5683952569961548
UBE2J1	B_Plasma	1.0493816137313843	0.5663979649543762
PNOC	B_Plasma	0.6152408123016357	0.5640985369682312
IGLC7	B_Plasma	0.6897797584533691	0.5563206076622009
KIAA0125	B_Plasma	0.6468514204025269	0.5299695134162903
BANK1	B_Plasma	0.589043378829956	0.5251537561416626
JSRP1	B_Plasma	0.560745358467102	0.5245333909988403
IGHM	B_Plasma	0.9579819440841675	0.5219714045524597
IGLL5	B_Plasma	0.5856011509895325	0.5195866823196411
IGLV3-1	B_Plasma	0.6150763630867004	0.5193212032318115
CD79B	B_Plasma	0.7989576458930969	0.510279655456543
IGLC6	B_Plasma	0.5271791219711304	0.5085036754608154
IGLL1	B_Plasma	0.5277624130249023	0.5025546550750732
ENAM	B_Plasma	0.5155957937240601	0.47618040442466736
IGHG1	B_Plasma	0.7611041069030762	0.47046592831611633
WT1-AS	B_Plasma	0.5414184331893921	0.4662785530090332
RP5-887A10.1	B_Plasma	0.5001060962677002	0.4644468128681183
AC104699.1	B_Plasma	0.47015905380249023	0.4525114595890045
MANF	B_Plasma	0.9670027494430542	0.44892174005508423
SSR3	B_Plasma	1.0642163753509521	0.4464464783668518
IGHG3	B_Plasma	0.7628145217895508	0.4460914433002472
TCL1A	B_Plasma	0.4693053960800171	0.440900981426239
RAB30	B_Plasma	0.5723008513450623	0.43984049558639526
CRELD2	B_Plasma	0.8568888306617737	0.4337391257286072
AC104024.1	B_Plasma	0.45705631375312805	0.4336840510368347
CD19	B_Plasma	0.4654814898967743	0.432237446308136
FCRLA	B_Plasma	0.4574567675590515	0.4305707812309265
PDK1	B_Plasma	0.5268688797950745	0.4290914535522461
SDF2L1	B_Plasma	1.0148532390594482	0.42831701040267944
FAM46C	B_Plasma	0.8105053901672363	0.4250669479370117
FCRL2	B_Plasma	0.45981767773628235	0.4240189790725708
SPCS1	B_Plasma	1.2465966939926147	0.42218589782714844
IGHG2	B_Plasma	0.5981312990188599	0.42142802476882935
RP11-16E12.2	B_Plasma	0.4734613299369812	0.4164874255657196
IGHD	B_Plasma	0.4433434009552002	0.4155965745449066
MEI1	B_Plasma	0.6059176325798035	0.41546642780303955
DNAJB9	B_Plasma	0.9811410903930664	0.4054315686225891
DUSP5	B_Plasma	0.7061432600021362	0.40510398149490356
BLK	B_Plasma	0.44422221183776855	0.39395174384117126
GUSBP11	B_Plasma	0.4681144952774048	0.3896387815475464
TXNDC11	B_Plasma	0.6168557405471802	0.38423484563827515
FGF23	B_Plasma	0.43604427576065063	0.3821607828140259
ZBP1	B_Plasma	0.5095418691635132	0.3755289316177368
TNFRSF13C	B_Plasma	0.42221158742904663	0.3750191032886505
LY9	B_Plasma	0.5780805349349976	0.3719082474708557
ISG20	B_Plasma	1.1523032188415527	0.36910855770111084
C16ORF74	B_Plasma	0.5183616876602173	0.3670468330383301
SPCS3	B_Plasma	0.8884202241897583	0.3662201166152954
RP11-492E3.2	B_Plasma	0.391262948513031	0.3639955222606659
PIM2	B_Plasma	0.8073421120643616	0.35300981998443604
CD38	B_Plasma	0.6379929780960083	0.3523341417312622
AC006129.4	B_Plasma	0.4146166741847992	0.3462151288986206
PKHD1L1	B_Plasma	0.448682963848114	0.3449345529079437
IGKV4-1	B_Plasma	0.5262912511825562	0.33373406529426575
HSH2D	B_Plasma	0.49756401777267456	0.33290839195251465
SPCS2	B_Plasma	1.2838687896728516	0.32982683181762695
FAM92B	B_Plasma	0.3522123098373413	0.32967084646224976
SEL1L3	B_Plasma	0.6097891330718994	0.32774484157562256
CTA-250D10.23	B_Plasma	0.35402044653892517	0.3269638419151306
ABCB9	B_Plasma	0.40109434723854065	0.323987752199173
PRDX4	B_Plasma	1.0291483402252197	0.3221559524536133
CD27	B_Plasma	0.8815735578536987	0.3207923173904419
AMPD1	B_Plasma	0.3483051061630249	0.3207147717475891
E2F5	B_Plasma	0.3833121657371521	0.3174314498901367
FCER2	B_Plasma	0.40114134550094604	0.3173259496688843
C1ORF132	B_Plasma	0.4632576107978821	0.3136826157569885
HLA-DOB	B_Plasma	0.47559648752212524	0.3128298223018646
WNT10A	B_Plasma	0.34587305784225464	0.3073151707649231
LINC01480	B_Plasma	0.393972784280777	0.3062305152416229
LINC00582	B_Plasma	0.31520402431488037	0.30596739053726196
BRSK1	B_Plasma	0.43777716159820557	0.3042525351047516
PAIP2B	B_Plasma	0.4148339033126831	0.303311288356781
LMTK3	B_Plasma	0.342215895652771	0.30232375860214233
ANKRD37	B_Plasma	0.6198642253875732	0.2947350740432739
RP11-81H14.2	B_Plasma	0.3973694443702698	0.29409730434417725
RP11-693J15.5	B_Plasma	0.3367064297199249	0.29158729314804077
IGKV1-12	B_Plasma	0.327681303024292	0.2891819179058075
MANEA	B_Plasma	0.43754100799560547	0.2854826748371124
RP11-1070N10.3	B_Plasma	0.3039554953575134	0.2775367498397827
IGLC5	B_Plasma	0.28897854685783386	0.27654382586479187
PLPP5	B_Plasma	0.7215526103973389	0.2763634920120239
HIST1H2BG	B_Plasma	0.3658480644226074	0.26973333954811096
AC079767.4	B_Plasma	0.3649677634239197	0.26836133003234863
AC093818.1	B_Plasma	0.3972461521625519	0.26716741919517517
SLC17A9	B_Plasma	0.34506097435951233	0.2607819736003876
FKBP2	B_Plasma	1.1972764730453491	0.26000475883483887
GPR114	B_Plasma	0.3263225853443146	0.25557491183280945
AC026202.3	B_Plasma	0.29223525524139404	0.25064706802368164
DNAAF1	B_Plasma	0.3367544412612915	0.24927160143852234
IGLV2-14	B_Plasma	0.3344099223613739	0.24661122262477875
IGHG4	B_Plasma	0.5229812264442444	0.2440418303012848
COBLL1	B_Plasma	0.45754340291023254	0.2422381490468979
IGKV1-5	B_Plasma	0.35755330324172974	0.2421727329492569
CTC-265F19.2	B_Plasma	0.2699441611766815	0.24186621606349945
BHLHE41	B_Plasma	0.3361024260520935	0.24159634113311768
IGHV1-24	B_Plasma	0.2703438401222229	0.24048490822315216
B4GALT3	B_Plasma	0.500429093837738	0.24029523134231567
RP11-558F24.4	B_Plasma	0.3460823893547058	0.24012674391269684
LINC00926	B_Plasma	0.43178415298461914	0.23513886332511902
IGHGP	B_Plasma	0.4416344463825226	0.2316894233226776
AC078883.3	B_Plasma	0.26346027851104736	0.22680534422397614
HIST1H2BK	B_Plasma	0.4560072720050812	0.21971382200717926
C19ORF10	B_Plasma	1.1012892723083496	0.21932953596115112
PAX5	B_Plasma	0.2482631653547287	0.21444547176361084
OSTN-AS1	B_Plasma	0.2222813218832016	0.21310849487781525
CMB9-22P13.1	B_Plasma	0.3254740536212921	0.21135124564170837
IGLC4	B_Plasma	0.22955653071403503	0.2110380083322525
HIST1H2BJ	B_Plasma	0.27963295578956604	0.20854198932647705
AC074212.5	B_Plasma	0.2992435693740845	0.20823194086551666
SRPR	B_Plasma	0.5364747643470764	0.20808833837509155
